predictions,labels,delta
385831.0487943668,649950.0,264118.9512056332
622523.681965904,649950.0,27426.31803409604
318899.9388948035,650000.0,331100.0611051965
322141.6773366642,650000.0,327858.3226633358
569817.3604537946,650000.0,80182.6395462054
819483.6292600122,650000.0,169483.62926001218
487112.0427409731,650000.0,162887.95725902688
353616.6465973588,650000.0,296383.3534026412
473622.8982352395,650000.0,176377.1017647605
512764.8363918962,650000.0,137235.16360810382
639698.6239894255,650000.0,10301.376010574517
648986.4621063179,650000.0,1013.5378936821362
658274.3002232102,650000.0,8274.300223210244
673754.0304180309,650000.0,23754.030418030918
695425.6526907798,650000.0,45425.65269077977
843661.3460929013,650000.0,193661.3460929013
1004650.5401190362,650000.0,354650.5401190362
452466.78483354393,650000.0,197533.21516645607
678470.8456779254,650000.0,28470.84567792539
394898.75190059206,650000.0,255101.24809940794
882213.4327707342,650000.0,232213.4327707342
576894.4778709329,652000.0,75105.5221290671
513870.1967417732,652000.0,138129.80325822678
658274.3002232102,652100.0,6174.300223210244
714736.972806285,652427.0,62309.97280628502
866587.910173017,653000.0,213587.91017301695
924525.6595741255,654000.0,270525.65957412554
398285.3865034008,654500.0,256214.6134965992
302680.7757636694,655000.0,352319.2242363306
472737.6728960295,655000.0,182262.3271039705
480920.1506630448,655000.0,174079.84933695517
538268.0485853296,655000.0,116731.95141467045
655178.354184246,655000.0,178.35418424603995
592889.7169368068,655000.0,62110.2830631932
654808.6377160895,655000.0,191.36228391050827
942731.6193397538,655000.0,287731.61933975376
925926.3937843888,655000.0,270926.3937843888
411778.32006372744,655100.0,243321.67993627256
597976.248664858,655500.0,57523.75133514195
580136.2163127935,657000.0,76863.78368720645
1142862.751522545,657500.0,485362.751522545
611465.3931705917,658100.0,46634.60682940832
468166.6500390316,659000.0,190833.34996096842
502222.056467637,659000.0,156777.943532363
432639.95584698545,659000.0,226360.04415301455
960201.9352236612,659950.0,300251.93522366125
268995.0858032207,660000.0,391004.9141967793
457993.5865829292,660000.0,202006.4134170708
298255.54530956806,660000.0,361744.45469043194
465440.42046822415,660000.0,194559.57953177585
809090.4307932426,660000.0,149090.43079324265
472517.53788536246,660000.0,187482.46211463754
723289.167041457,660000.0,63289.167041457025
625104.1191338148,660000.0,34895.88086618518
540408.2157319062,660000.0,119591.78426809376
777690.7003822672,660000.0,117690.70038226724
522052.67450878856,661000.0,138947.32549121144
670068.232900243,661000.0,9068.23290024302
731176.2709480862,662700.0,68476.27094808617
299364.6947140382,662990.0,363625.3052859618
472737.6728960295,665000.0,192262.3271039705
751372.8164028013,665000.0,86372.81640280131
419001.22988376225,665000.0,245998.77011623775
456152.5823513318,665000.0,208847.41764866823
659745.587986651,665000.0,5254.412013349007
718202.6353134058,665000.0,53202.63531340577
677585.6203387155,665000.0,12585.620338715496
626945.1233654123,665000.0,38054.87663458765
636232.9614823047,665000.0,28767.03851769527
610360.0328207145,665000.0,54639.96717928548
888995.1763274864,665000.0,223995.1763274864
531856.0214967342,665000.0,133143.97850326577
691004.2112912716,665000.0,26004.21129127161
1034284.5051481334,665000.0,369284.5051481334
850222.9546389864,666000.0,184222.95463898638
943321.4708185775,667000.0,276321.47081857745
549030.9635202556,667500.0,118469.03647974436
1040106.6807579049,668000.0,372106.6807579049
392463.2108936292,669000.0,276536.7891063708
311748.4788698947,670000.0,358251.5211301053
551757.1930910631,670000.0,118242.80690893694
361063.4804826538,670000.0,308936.5195173462
475613.48392432655,670950.0,195336.51607567345
874620.8064825427,671300.0,203320.80648254266
469421.59184639825,671500.0,202078.40815360175
472517.53788536246,672000.0,199482.46211463754
732577.0051583494,672000.0,60577.005158349406
679576.2060278024,672500.0,7076.206027802429
655913.9980659665,673000.0,17086.00193403347
645670.3810566867,674000.0,28329.618943313253
687538.5487841507,674950.0,12588.548784150742
640288.4754682493,675000.0,34711.52453175071
540478.7692850836,675000.0,134521.23071491637
576890.6888163398,675000.0,98109.31118366017
560309.3873262351,675000.0,114690.61267376493
692695.6340653793,675000.0,17695.634065379272
490723.4976509905,675000.0,184276.5023490095
599081.6090147351,675000.0,75918.39098526491
651712.6916771253,675000.0,23287.308322874713
729111.3426512285,675000.0,54111.34265122854
669918.6514427534,675000.0,5081.348557246616
771718.943315006,675000.0,96718.94331500598
687758.6837948178,675000.0,12758.68379481777
656579.0883945094,675000.0,18420.911605490604
749162.0957030471,676000.0,73162.09570304712
726015.3966122643,676000.0,50015.39661226433
540848.4857532404,677500.0,136651.5142467596
738768.8972362776,678000.0,60768.89723627758
298039.199353494,678500.0,380460.800646506
674269.5392890841,678500.0,4230.460710915853
913393.0281710426,679950.0,233443.02817104256
528315.1201398942,680000.0,151684.8798601058
428658.78446881135,680000.0,251341.21553118865
478709.42996329063,680000.0,201290.57003670937
614561.3392095558,680000.0,65438.660790444235
582496.5184700374,680000.0,97503.48152996262
671319.3856530166,680000.0,8680.614346983377
808130.8628462622,681500.0,126630.86284626217
599081.6090147351,682000.0,82918.39098526491
670288.36791091,683000.0,12711.632089089951
476938.97928487073,683500.0,206561.02071512927
327078.62760722573,685000.0,357921.37239277427
426298.4823115676,685000.0,258701.51768843242
691444.4813126057,685000.0,6444.481312605669
564140.9772469196,685000.0,120859.02275308035
590159.6983114063,685000.0,94840.3016885937
639698.6239894255,685000.0,45301.37601057452
530970.7961575242,685000.0,154029.20384247578
574314.040703022,685000.0,110685.95929697796
716727.558495372,685000.0,31727.55849537195
623479.4608582915,685000.0,61520.53914170852
487477.9701545368,688000.0,200522.02984546323
993521.6977705463,688000.0,305521.6977705463
915753.3303282865,688000.0,227753.3303282865
726164.978069754,688888.0,37276.97806975397
512395.11992373946,689000.0,176604.88007626054
614561.3392095558,689000.0,74438.66079044424
493819.4436899547,689500.0,195680.5563100453
458363.30305108597,690000.0,231636.69694891403
636822.8129611284,690000.0,53177.187038871576
671763.4447289439,690000.0,18236.55527105613
695055.9362226232,690000.0,5055.936222623219
707439.7203784796,690000.0,17439.72037847957
719823.5045343362,690000.0,29823.504534336156
756974.8570019057,690000.0,66974.85700190568
789704.768069967,690000.0,99704.76806996705
646921.5338094602,690000.0,43078.466190539766
862902.112655229,690000.0,172902.11265522905
830172.2015871679,690500.0,139672.20158716792
687388.9673266611,690700.0,3311.032673338894
804299.2729255777,691000.0,113299.27292557771
1009737.0718470874,692500.0,317237.07184708735
575789.1175210557,693000.0,117210.88247894426
837469.4540149731,693000.0,144469.45401497313
593109.8519474738,695000.0,101890.14805252617
587803.1852087557,695000.0,107196.81479124434
722919.4505733004,695000.0,27919.45057330036
775860.127839587,695000.0,80860.12783958705
709800.0225357234,695000.0,14800.022535723401
684662.7377558536,695000.0,10337.262244146434
819409.2866522416,695000.0,124409.2866522416
959981.8002129943,695000.0,264981.80021299433
668227.2286686456,695000.0,26772.771331354394
788669.9612732673,696500.0,92169.96127326728
647511.385288284,696500.0,48988.614711715956
837469.4540149731,697000.0,140469.45401497313
439272.11794624786,698000.0,258727.88205375214
784838.3713525828,698000.0,86838.37135258282
537162.6882354525,699900.0,162737.31176454748
698521.598729744,699950.0,1428.4012702560285
617806.8667060094,699950.0,82143.13329399063
473327.52437485335,700000.0,226672.47562514665
365484.92188216205,700000.0,334515.07811783795
388777.4133758413,700000.0,311222.5866241587
602397.6900643662,700000.0,97602.30993563379
561414.7476761122,700000.0,138585.25232388778
612570.7535204687,700000.0,87429.24647953128
704713.4908076721,700000.0,4713.490807672148
884278.3610675918,700000.0,184278.36106759182
574314.040703022,700000.0,125685.95929697796
601441.9111719788,700000.0,98558.0888280212
749677.6045741005,700000.0,49677.604574100464
572473.0364714246,700000.0,127526.96352857538
900273.6001334657,700000.0,200273.60013346572
725795.2616015974,700000.0,25795.26160159742
842335.8507323572,700000.0,142335.85073235724
644120.0653889338,702500.0,58379.934611066245
530455.2872864709,703300.0,172844.71271352912
696015.5041696037,705000.0,8984.495830396307
664835.9087692952,705000.0,40164.0912307048
695795.3691589365,705000.0,9204.630841063452
794495.925937632,705000.0,89495.92593763198
623113.5334447277,705000.0,81886.46655527235
537678.1971065057,705000.0,167321.80289349426
662475.6066120515,705640.0,43164.39338794851
707439.7203784796,706000.0,1439.720378479571
874620.8064825427,706000.0,168620.80648254266
643164.2864965464,707000.0,63835.71350345365
855824.9952380909,707000.0,148824.99523809087
908751.4517608673,707000.0,201751.45176086726
784102.7274708626,709000.0,75102.72747086256
346393.73677732394,710000.0,363606.26322267606
525958.6070372435,710000.0,184041.39296275645
509519.30889544234,710000.0,200480.69110455766
689084.179155362,710000.0,20915.820844638045
499495.8268968296,710000.0,210504.1731031704
393863.9451038924,710000.0,316136.0548961076
888479.6674564331,710000.0,178479.66745643306
673384.3139498743,710000.0,36615.68605012575
747687.0188850133,710000.0,37687.0188850133
1119200.5435607093,710000.0,409200.54356070934
928282.9068870394,710000.0,218282.90688703943
540478.7692850836,711777.0,171298.23071491637
296488.8836857411,712000.0,415511.1163142589
704343.7743395156,712000.0,7656.225660484401
831277.561937045,712000.0,119277.56193704496
638593.2636395483,713000.0,74406.73636045167
744370.9378353822,713000.0,31370.93783538218
552126.9095592198,713250.0,161123.09044078016
797591.8719765961,713414.0,84177.87197659607
449960.6902734035,713500.0,263539.3097265965
859141.0762877221,714000.0,145141.0762877221
281378.8699590772,715000.0,433621.1300409228
426298.4823115676,715000.0,288701.5176884324
535541.819014522,715000.0,179458.180985478
652452.1246134387,715000.0,62547.87538656127
779016.1957428113,715000.0,64016.19574281131
865702.684833807,715000.0,150702.68483380706
794126.2094694752,715000.0,79126.2094694752
665571.5526510156,715500.0,49928.447348984424
266414.64863530983,716000.0,449585.35136469017
512984.9714025632,716500.0,203515.0285974368
705964.6435604459,718000.0,12035.356439554133
284990.32486909465,718500.0,433509.67513090535
715771.7796029845,719000.0,3228.2203970154515
547040.3778311686,720000.0,172959.6221688314
640434.2678711457,720000.0,79565.73212885426
571587.8111322146,720000.0,148412.1888677854
701617.5447687081,720000.0,18382.45523129194
747687.0188850133,720000.0,27687.018885013298
684293.021287697,720000.0,35706.97871230298
693950.575872746,721000.0,27049.424127254053
846906.8735893551,721500.0,125406.87358935515
848747.8778209527,722000.0,126747.87782095268
940371.3171825098,722500.0,217871.3171825098
1304587.5894304002,722500.0,582087.5894304002
953789.9081350659,723000.0,230789.90813506593
557949.0851689914,724950.0,167000.91483100865
413914.69815571106,725000.0,311085.30184428894
420106.5902336393,725000.0,304893.4097663607
497505.24120774254,725000.0,227494.75879225746
466176.0643499445,725000.0,258823.93565005547
397329.6076110133,725000.0,327670.3923889867
841670.7604038144,725000.0,116670.76040381438
518587.01200166775,725000.0,206412.98799833225
630041.0694043763,725000.0,94958.93059562368
784838.3713525828,725000.0,59838.37135258282
790660.5469623544,725000.0,65660.54696235445
673164.1789392071,725000.0,51835.82106079289
1071805.5740838598,725000.0,346805.5740838598
849853.2381708297,725126.0,124727.23817082972
809605.939664296,725786.0,83819.93966429599
720339.0134053895,726888.0,6548.986594610498
877716.7525215069,728000.0,149716.75252150686
947598.0160571377,728000.0,219598.01605713775
791030.2634305112,728725.0,62305.26343051123
781742.4253136188,728935.0,52807.42531361885
738399.1807681209,729032.0,9367.180768120917
426298.4823115676,730000.0,303701.5176884324
556104.2918828009,730000.0,173895.70811719913
497285.1061970755,730000.0,232714.8938029245
590163.4873659994,730000.0,139836.51263400062
620753.2312874839,730000.0,109246.76871251606
910446.6635895681,730000.0,180446.6635895681
758009.6637986054,732000.0,26009.66379860544
518587.01200166775,732600.0,214012.98799833225
454161.9966622447,733000.0,278838.0033377553
581757.0855337239,733000.0,151242.91446627607
640434.2678711457,734000.0,93565.73212885426
534066.7421964883,734000.0,199933.2578035117
612055.2446494154,735000.0,122944.75535058463
707809.4368466364,735000.0,27190.563153363648
794495.925937632,735000.0,59495.92593763198
818893.7777811884,735000.0,83893.77778118837
843810.927550391,735000.0,108810.92755039094
436176.1719072838,736000.0,299823.8280927162
849853.2381708297,737500.0,112353.23817082972
636602.6779504613,739000.0,102397.32204953872
719823.5045343362,739000.0,19176.495465663844
1251516.2367466758,739000.0,512516.2367466758
618172.7941195731,739375.0,121202.20588042692
290296.9916078129,740000.0,449703.0083921871
621712.7992344645,740000.0,118287.20076553547
755869.4966520286,740000.0,15869.49665202864
900273.6001334657,740000.0,160273.60013346572
814472.3363816801,740000.0,74472.3363816801
1031188.5591091692,740000.0,291188.5591091692
1285425.8507723848,740500.0,544925.8507723848
613090.051446115,742500.0,129409.94855388498
667192.4218719458,743700.0,76507.57812805416
831277.561937045,744000.0,87277.56193704496
840935.116522094,745000.0,95935.116522094
713631.612456408,745000.0,31368.38754359202
607264.0867817504,745000.0,137735.91321824957
506793.07932463504,746000.0,239206.92067536496
930347.8351838972,746500.0,183847.83518389717
729111.3426512285,747500.0,18388.657348771463
840565.4000539373,748000.0,92565.40005393734
724689.9012517203,748000.0,23310.098748279735
398655.10297155747,749000.0,350344.89702844253
388557.2783651742,749000.0,360442.7216348258
621343.0827663078,749700.0,128356.91723369225
779016.1957428113,749950.0,29066.19574281131
670288.36791091,749950.0,79661.63208908995
823980.3095092395,749950.0,74030.30950923951
319415.44776585675,750000.0,430584.55223414325
483130.871362799,750000.0,266869.128637201
488953.04697257053,750000.0,261046.95302742947
723509.302052124,750000.0,26490.697947875946
633357.1504540076,750000.0,116642.84954599245
673234.7324923846,750000.0,76765.26750761538
462344.47442926007,750000.0,287655.52557073993
931822.9120019309,750000.0,181822.91200193088
420252.3826365359,750000.0,329747.6173634641
732577.0051583494,750000.0,17422.994841650594
837839.1704831298,750000.0,87839.1704831298
936909.443729982,750000.0,186909.443729982
766262.6951187981,750000.0,16262.69511879806
794126.2094694752,750000.0,44126.2094694752
684293.021287697,750000.0,65706.97871230298
491239.0065220438,750000.0,258760.99347795622
744591.0728460493,750500.0,5908.9271539506735
821989.7238201526,751000.0,70989.72382015258
682672.1520667666,751305.0,68632.84793323337
689603.4770810083,752500.0,62896.522918991745
640949.7767421991,752500.0,111550.22325780091
871894.5769117352,753000.0,118894.57691173523
841304.8329902507,754800.0,86504.83299025067
828551.3323662374,754842.0,73709.33236623742
854424.2610278275,755000.0,99424.26102782751
655548.0706524028,755000.0,99451.92934759718
821989.7238201526,755000.0,66989.72382015258
806140.2771571751,755000.0,51140.27715717512
590163.4873659994,756000.0,165836.51263400062
917964.0510280406,757500.0,160464.0510280406
607264.0867817504,758000.0,150735.91321824957
526474.1159082968,759000.0,232525.88409170322
787934.317391547,759900.0,28034.317391547025
645520.7995991971,759990.0,114469.20040080289
733163.0675825801,760000.0,26836.932417419855
556108.0809373939,760000.0,203891.91906260606
784838.3713525828,760000.0,24838.37135258282
973691.0797293949,760000.0,213691.07972939487
656948.8048626661,760000.0,103051.19513733394
795896.6601478953,760000.0,35896.66014789534
1018804.7749533128,760000.0,258804.77495331282
533551.233325435,760500.0,226948.76667456503
581095.784259774,762000.0,180904.21574022598
836214.5122076065,762000.0,74214.51220760646
826191.0302089938,762500.0,63691.03020899382
710535.6664174438,763776.0,53240.333582556224
649722.1059880381,765000.0,115277.89401196188
668297.7822218231,765000.0,96702.21777817688
1109912.705443817,765000.0,344912.70544381696
488658.5693541329,767500.0,278841.4306458671
918333.7674961973,768000.0,150333.76749619725
736924.1039500872,768000.0,31075.896049912786
614561.3392095558,769000.0,154438.66079044424
595470.1541047177,769950.0,174479.84589528234
645005.2907281438,770000.0,124994.70927185623
702353.1886504284,770000.0,67646.81134957157
679572.4169732094,770000.0,90427.58302679064
599451.3254828918,770000.0,170548.67451710824
741864.8432752418,770000.0,28135.156724758213
564290.5587044092,770000.0,205709.44129559083
601072.1947038221,770126.0,169053.80529617786
542469.3549741707,771000.0,228530.64502582932
470526.9521962754,771000.0,300473.0478037246
379709.7102696159,772500.0,392790.2897303841
1003175.4633010024,772500.0,230675.4633010024
361503.75050398795,775000.0,413496.24949601205
827296.3905588707,775000.0,52296.39055887074
782112.1417817755,775000.0,7112.141781775514
856414.8467169146,775000.0,81414.84671691456
750782.9649239775,775000.0,24217.035076022497
843661.3460929013,775000.0,68661.34609290131
805774.3497436114,775000.0,30774.349743611412
482320.8848733081,775000.0,292679.1151266919
820664.2284596084,775000.0,45664.22845960839
1145738.5625508423,775000.0,370738.5625508423
595839.8705728743,776000.0,180160.12942712568
800318.1015474036,776000.0,24318.10154740361
699477.3776221314,779000.0,79522.62237786863
813441.3186395735,779950.0,33491.318639573525
423422.6712832705,780000.0,356577.3287167295
896732.6987766258,780000.0,116732.6987766258
389513.0572575617,780000.0,390486.9427424383
602414.2534561473,780000.0,177585.74654385273
556843.7248191143,780000.0,223156.27518088568
561930.2565471656,780000.0,218069.74345283443
1001554.5940800722,780000.0,221554.59408007225
533331.0983147679,780000.0,246668.90168523206
1018804.7749533128,780000.0,238804.77495331282
1082860.073824579,780000.0,302860.0738245789
515860.7824308603,781000.0,265139.2175691397
1077627.7496936314,782000.0,295627.7496936314
1498676.4109927532,782000.0,716676.4109927532
812481.750692593,782900.0,29581.75069259305
505097.86749593413,783000.0,277902.13250406587
432490.3743894958,785000.0,352509.6256105042
412809.33780583396,785000.0,372190.66219416604
564510.6937150763,785000.0,220489.3062849237
784838.3713525828,785000.0,161.6286474171793
852949.1842097937,785000.0,67949.18420979369
880812.6985604711,785000.0,95812.69856047106
855309.4863670375,785000.0,70309.48636703752
758965.4426909928,785000.0,26034.557309007156
1322577.2032399543,785000.0,537577.2032399543
489102.62843006017,785200.0,296097.37156993983
688864.0441446948,788000.0,99135.95585530519
980252.6882754798,789900.0,190352.68827547983
550136.3238701328,790000.0,239863.6761298672
738768.8972362776,790000.0,51231.10276372242
679576.2060278024,790000.0,110423.79397219757
942731.6193397538,790000.0,152731.61933975376
678470.8456779254,790000.0,111529.15432207461
804668.9893937345,790000.0,14668.98939373449
829066.8412372906,790000.0,39066.841237290646
847642.5174710754,790000.0,57642.51747107541
898283.0144443788,790500.0,107783.01444437879
516579.86292079964,791000.0,274420.13707920036
322657.1862077174,791500.0,468842.8137922826
512984.9714025632,795000.0,282015.0285974368
666676.9130008926,795000.0,128323.08699910739
763166.7490798341,795000.0,31833.250920165912
345583.75028783304,797000.0,451416.24971216696
681566.7917168896,797000.0,115433.2082831104
871524.8604435787,797500.0,74024.86044357868
529129.7919259268,798500.0,269370.2080740732
650461.5389243517,798750.0,148288.46107564832
661000.5297940177,799000.0,137999.47020598233
831057.4269263778,799000.0,32057.42692637781
805184.4982647877,799950.0,5234.498264787719
970890.5075508169,799950.0,170940.50755081687
823980.3095092395,799990.0,23990.30950923951
656283.7145341232,800000.0,143716.2854658768
688864.0441446948,800000.0,111135.95585530519
756974.8570019057,800000.0,43025.14299809432
827076.2555482037,800000.0,27076.255548203713
867323.5540547374,800000.0,67323.55405473744
952904.682795856,800000.0,152904.68279585603
1115148.8186293575,800000.0,315148.8186293575
410228.90063792316,800500.0,390271.09936207684
631000.6373513569,802000.0,170999.3626486431
720193.2210024928,802000.0,81806.77899750718
804889.1244044015,805000.0,110.8755955984816
1085145.1371321038,805000.0,280145.1371321038
1220997.046378369,805000.0,415997.046378369
631146.4297542534,808000.0,176853.57024574664
407353.08960962604,809000.0,401646.91039037396
384060.5981159468,810000.0,425939.4018840532
553232.2699090969,810000.0,256767.73009090312
462344.47442926007,810000.0,347655.52557073993
748056.7353531701,810000.0,61943.26464682992
760070.8030408699,810000.0,49929.19695913012
989862.8953334567,810000.0,179862.8953334567
703018.2789789714,810000.0,106981.72102102858
1158122.3467066986,810000.0,348122.34670669865
561930.2565471656,812000.0,250069.74345283443
710535.6664174438,812500.0,101964.33358255622
738399.1807681209,814000.0,75600.81923187908
632621.5065722872,815000.0,182378.49342771282
288601.77977911197,815000.0,526398.220220888
785208.0878207396,815000.0,29791.9121792604
974060.7961975517,815000.0,159060.79619755165
834373.5079760089,815000.0,19373.50797600893
672278.9535999972,815000.0,142721.0464000028
623994.9697293447,815000.0,191005.0302706553
802824.1961075439,815000.0,12175.803892456111
432636.1667923924,815241.0,382604.8332076076
927401.4706024226,817500.0,109901.4706024226
1287782.3638750357,818500.0,469282.36387503566
588837.9920054553,819000.0,230162.0079945447
736924.1039500872,819995.0,83070.89604991279
844031.0625610581,820000.0,24031.06256105809
1010842.4321969646,820000.0,190842.43219696463
777910.8353929343,821000.0,43089.16460706573
632617.7175176941,823000.0,190382.2824823059
628050.4837152894,824000.0,195949.5162847106
327818.0605435392,825000.0,497181.9394564608
556178.6344905715,825000.0,268821.36550942855
537752.5397142762,825000.0,287247.4602857238
714736.972806285,825000.0,110263.02719371498
936909.443729982,825000.0,111909.44372998201
864597.3244839299,825000.0,39597.3244839299
1096423.560938083,825000.0,271423.5609380831
1063989.023730408,825000.0,238989.02373040793
806289.8586146648,825000.0,18710.141385335242
1137556.0847838267,825000.0,312556.0847838267
756019.0781095183,825000.0,68980.92189048172
987845.3145636715,825000.0,162845.31456367148
494189.1601581113,827000.0,332810.8398418887
913762.7446391993,828200.0,85562.74463919934
756239.2131201853,829000.0,72760.7868798147
780637.0649637418,829000.0,48362.93503625819
887889.8159776091,829000.0,58889.815977609134
1055956.1274208825,829900.0,226056.12742088246
633872.6593250608,830000.0,196127.34067493922
488512.7769512364,830000.0,341487.2230487636
742010.6356781384,830000.0,87989.36432186165
1180749.7478718353,831500.0,349249.74787183525
844766.7064427786,832000.0,12766.70644277858
496399.8808578655,832500.0,336100.1191421345
933003.5112015271,832500.0,100503.51120152709
708914.7971965134,834000.0,125085.20280348661
928652.6233551961,834950.0,93702.62335519609
923345.9566164778,835000.0,88345.95661647781
736924.1039500872,837219.0,100294.89604991279
695055.9362226232,837500.0,142444.06377737678
838504.2608116727,838000.0,504.2608116726624
912141.875418269,839000.0,73141.87541826896
1133870.2872660388,839000.0,294870.2872660388
779059.7542152907,840000.0,60940.24578470935
652228.2005481786,840000.0,187771.79945182137
746361.5235244692,840000.0,93638.47647553077
731397.3022007018,842500.0,111102.69779929821
410818.7521167469,845000.0,434181.2478832531
703828.2654684623,845000.0,141171.73453153775
1007746.4861580004,846450.0,161296.48615800042
574384.5942561995,847000.0,272615.40574380045
685622.3057028342,849900.0,164277.69429716584
533035.7244543817,850000.0,316964.27554561826
649576.3135851417,850000.0,200423.68641485833
508044.2320774086,850000.0,341955.7679225914
516596.4263125807,850000.0,333403.5736874193
754614.554844662,850000.0,95385.44515533803
482484.687074308,850000.0,367515.312925692
645890.5160673537,850000.0,204109.48393264634
930717.5516520537,850000.0,80717.55165205372
860761.9455086525,850000.0,10761.945508652483
705228.9996787255,850000.0,144771.0003212745
813587.1110424701,850000.0,36412.88895752991
894081.7080555375,850000.0,44081.70805553754
1008261.9950290537,850000.0,158261.99502905365
879856.9196680834,850000.0,29856.91966808343
1002955.3282903354,850000.0,152955.32829033537
562299.9730153221,850830.0,288530.0269846779
966909.3361726428,851000.0,115909.33617264277
503697.13328567083,855000.0,351302.86671432917
652597.9170163352,855000.0,202402.08298366482
600186.9693646122,856600.0,256413.03063538775
438312.5499992674,860000.0,421687.4500007326
1013053.1528967186,860000.0,153053.1528967186
544459.9406632578,862000.0,317540.05933674215
1134680.27375553,863000.0,271680.2737555299
467651.14116797835,865000.0,397348.85883202165
639328.9075212687,865000.0,225671.0924787313
820144.9305339621,865000.0,44855.06946603791
698667.3911326405,865000.0,166332.60886735946
825455.3863272733,868500.0,43044.61367272667
601883.0774352617,869900.0,268016.9225647383
833268.1476261319,869950.0,36681.85237386811
447600.38811615977,870000.0,422399.61188384023
713851.747467075,870000.0,156148.252532925
635717.4526112514,870000.0,234282.54738874862
1196451.9557255935,870000.0,326451.9557255935
981653.4224857431,870515.0,111138.42248574307
742600.4871569622,872000.0,129399.51284303784
809975.6561324527,872750.0,62774.343867547344
635347.7361430946,875000.0,239652.2638569054
701617.5447687081,875000.0,173382.45523129194
797222.1555084394,875000.0,77777.8444915606
700878.1118323947,875000.0,174121.88816760527
629305.425522656,875000.0,245694.57447734405
935804.083380105,875000.0,60804.083380104974
829952.0665765008,875000.0,45047.93342349923
802528.8222471577,877500.0,74971.17775284231
936539.7272618253,878000.0,58539.72726182535
1170726.2658732224,879000.0,291726.2658732224
863491.964134053,879000.0,15508.035865947022
1110502.5569226404,880000.0,230502.55692264042
958211.3495345743,880000.0,78211.34953457431
551902.9854939596,880000.0,328097.0145060404
733828.157911123,880000.0,146171.842088877
1122076.3545890062,880000.0,242076.35458900617
386244.3237350028,885000.0,498755.6762649972
557213.441287271,885000.0,327786.558712729
813071.6021714167,885000.0,71928.39782858326
670288.36791091,885000.0,214711.63208908995
735303.2347291567,885000.0,149696.7652708433
1125392.4356386375,885000.0,240392.43563863751
706334.3600286025,885000.0,178665.63997139747
678690.9806885924,886000.0,207309.01931140758
586768.3784120561,890000.0,303231.62158794387
602103.2124459286,890000.0,287896.7875540714
1241492.7547480632,890000.0,351492.75474806316
571807.9461428816,892500.0,320692.05385711836
1035610.0005086776,894000.0,141610.00050867756
504066.8497538276,895000.0,390933.1502461724
676700.3949995054,896000.0,219299.60500049463
579030.8559629165,896000.0,316969.1440370835
746435.8661322397,898000.0,151564.1338677603
565395.9190542863,898888.0,333492.0809457137
542984.863845224,899100.0,356115.136154776
945827.5653787177,900000.0,45827.56537871773
1084039.7767822265,900000.0,184039.77678222652
1192547.4696034607,900000.0,292547.46960346075
1085440.51099249,900000.0,185440.51099249
1047919.4420567635,900000.0,147919.44205676345
2029043.6478445488,900000.0,1129043.6478445488
948923.5114176819,905000.0,43923.51141768193
764567.4832900972,905000.0,140432.5167099028
801793.1783654373,907500.0,105706.82163456269
716727.558495372,907500.0,190772.44150462805
984233.8596536539,908800.0,75433.85965365393
954010.0431457331,908990.0,45020.04314573307
998458.648041108,909000.0,89458.64804110804
1239502.1690589762,909500.0,330002.16905897623
959832.2187555047,910000.0,49832.2187555047
587287.6763377023,913000.0,325712.3236622977
528610.4940002804,913888.0,385277.5059997196
893566.1991844842,915000.0,21433.800815515802
760070.8030408699,915000.0,154929.19695913012
648247.0291700045,915000.0,266752.97082999547
960717.4440947146,915557.0,45160.44409471459
979882.9718073233,919000.0,60882.97180732328
1051679.582182322,920000.0,131679.58218232193
640064.5514029892,920000.0,279935.4485970108
958211.3495345743,920000.0,38211.349534574314
725279.7527305441,920000.0,194720.24726945593
491239.0065220438,920000.0,428760.9934779562
760216.5954437664,920000.0,159783.40455623355
543134.4453027137,920000.0,376865.55469728634
796266.376616052,920000.0,123733.623383948
574314.040703022,921000.0,346685.95929697796
670288.36791091,922000.0,251711.63208908995
685768.0981057308,925000.0,239231.90189426916
760070.8030408699,925000.0,164929.19695913012
846757.2921318655,925000.0,78242.70786813449
896292.4287552916,925000.0,28707.57124470838
1015928.9639250155,925000.0,90928.96392501553
1101289.957655467,925900.0,175389.9576554671
593109.8519474738,926250.0,333140.1480525262
1112788.5164721138,929000.0,183788.51647211378
533035.7244543817,930000.0,396964.27554561826
814176.9625212939,930000.0,115823.0374787061
1091706.7456781887,930000.0,161706.74567818874
760956.0283800798,930000.0,169043.97161992022
725425.5451334406,932800.0,207374.45486655936
232874.75107775762,935000.0,702125.2489222423
1026691.8788599417,935000.0,91691.87885994173
772084.8707285697,935000.0,162915.1292714303
1002439.8194192821,935000.0,67439.81941928214
890100.5366773634,936000.0,45899.463322636555
1110208.079304203,937500.0,172708.07930420293
873515.4461326656,939000.0,65484.55386733438
603503.0504142434,940000.0,336496.94958575664
724024.8109231774,940000.0,215975.1890768226
837469.4540149731,940000.0,102530.54598502687
885309.3788096984,941500.0,56190.62119030161
964403.2416125025,942990.0,21413.24161250249
835258.733315219,946000.0,110741.26668478095
1144633.202200965,949950.0,194683.20220096502
626059.8980262022,950000.0,323940.1019737978
668297.7822218231,950000.0,281702.2177781769
714736.972806285,950000.0,235263.02719371498
627314.8398335689,950000.0,322685.1601664311
